pdb_code,atom_name,lig_name,atom_index,mol_index,lig_chain,dist
2BOF,C4,BGC,2143,278,B,1.52
2BOF,C5,BGC,2144,278,B,1.53
2BOF,O5,BGC,2150,278,B,1.40
2BOG,C1,BGC,2215,280,B,4.85
2BOG,C2,BGC,2210,280,B,1.55
2BOG,C3,BGC,2211,280,B,1.53
2BOG,C4,BGC,2212,280,B,1.52
2BOG,C5,BGC,2213,280,B,1.54
2BOG,O5,BGC,2219,280,B,1.44
3VOH,C1,BGC,2851,363,C,5.15
3VOH,C2,BGC,2846,363,C,1.55
3VOH,C3,BGC,2847,363,C,1.52
3VOH,C4,BGC,2848,363,C,1.53
3VOH,C5,BGC,2849,363,C,1.53
3VOH,O5,BGC,2855,363,C,1.45
3VOI,C1,RCB,2793,362,D,5.00
3VOI,C2,RCB,2801,362,D,1.54
3VOI,C3,RCB,2809,362,D,1.53
3VOI,C4,RCB,2817,362,D,1.55
3VOI,C5,RCB,2822,362,D,1.54
3VOI,O5,RCB,2823,362,D,1.44
3A9B,C1,BGC,2976,374,B,4.55
3A9B,C2,BGC,2971,374,B,1.53
3A9B,C3,BGC,2972,374,B,1.53
3A9B,C4,BGC,2973,374,B,1.53
3A9B,C5,BGC,2974,374,B,1.54
3A9B,O5,BGC,2980,374,B,1.43
3ABX,C1,RCB,2946,373,C,6.10
3ABX,C2,RCB,2952,373,C,1.40
3ABX,C3,RCB,2958,373,C,1.41
3ABX,C4,RCB,2962,373,C,1.39
3ABX,C5,RCB,2967,373,C,1.41
3ABX,O5,RCB,2966,373,C,3.19
3VOF,C1,BGC,2913,372,B,6.15
3VOF,C2,BGC,2908,372,B,1.53
3VOF,C3,BGC,2909,372,B,1.53
3VOF,C4,BGC,2910,372,B,1.53
3VOF,C5,BGC,2911,372,B,1.54
3VOF,O5,BGC,2918,372,B,1.43
1GZ1,C1,SGC,2840,362,B,4.25
1GZ1,C2,SGC,2841,362,B,1.52
1GZ1,C3,SGC,2843,362,B,1.52
1GZ1,C4,SGC,2845,362,B,1.63
1GZ1,C5,SGC,2846,362,B,1.57
1GZ1,O5,SGC,2847,362,B,1.45
1OC5,C1,BGC,2947,364,B,4.40
1OC5,C2,BGC,2942,364,B,1.54
1OC5,C3,BGC,2943,364,B,1.53
1OC5,C4,BGC,2944,364,B,1.53
1OC5,C5,BGC,2945,364,B,1.53
1OC5,O5,BGC,2951,364,B,1.42
1OC7,C1,SGC,2953,364,B,4.35
1OC7,C2,SGC,2954,364,B,1.50
1OC7,C3,SGC,2956,364,B,1.55
1OC7,C4,SGC,2958,364,B,1.55
1OC7,C5,SGC,2959,364,B,1.51
1OC7,O5,SGC,2960,364,B,1.44
1OCB,C1,GDA,5697,722,C,4.80
1OCB,C2,GDA,5698,722,C,1.52
1OCB,C3,GDA,5699,722,C,1.54
1OCB,C4,GDA,5700,722,C,1.55
1OCB,C5,GDA,5701,722,C,1.53
1OCB,O5,GDA,5706,722,C,1.41
1OCJ,C1,SSG,2859,360,B,3.90
1OCJ,C2,SSG,2860,360,B,1.50
1OCJ,C3,SSG,2862,360,B,1.50
1OCJ,C4,SSG,2864,360,B,1.52
1OCJ,C5,SSG,2865,360,B,1.52
1OCJ,O5,SSG,2866,360,B,1.39
1OCN,C1,IFM,2848,361,C,3.75
1OCN,C2,IFM,2846,361,C,2.50
1OCN,C3,IFM,2844,361,C,1.51
1OCN,C4,IFM,2843,361,C,1.51
1OCN,C5,IFM,2849,361,C,1.54
1OCN,O5,BGC,2861,362,D,5.26
2BVW,C1,BGC,5723,721,C,4.90
2BVW,C2,BGC,5718,721,C,1.54
2BVW,C3,BGC,5719,721,C,1.51
2BVW,C4,BGC,5720,721,C,1.51
2BVW,C5,BGC,5721,721,C,1.56
2BVW,O5,BGC,5727,721,C,1.43
6IDW,C1,BGC,10001,1288,E,4.50
6IDW,C2,BGC,9996,1288,E,1.53
6IDW,C3,BGC,9997,1288,E,1.53
6IDW,C4,BGC,9998,1288,E,1.53
6IDW,C5,BGC,9999,1288,E,1.53
6IDW,O5,BGC,10005,1288,E,1.43
5XCZ,C1,BGC,2726,358,B,4.90
5XCZ,C2,BGC,2721,358,B,1.56
5XCZ,C3,BGC,2722,358,B,1.50
5XCZ,C4,BGC,2723,358,B,1.48
5XCZ,C5,BGC,2724,358,B,1.49
5XCZ,O5,BGC,2730,358,B,1.54
4A05,C1,BGC,2883,362,D,4.90
4A05,C2,BGC,2878,362,D,1.54
4A05,C3,BGC,2879,362,D,1.53
4A05,C4,BGC,2880,362,D,1.53
4A05,C5,BGC,2881,362,D,1.54
4A05,O5,BGC,2887,362,D,1.43
1HGY,C1,GLC,5593,735,L,4.45
1HGY,C2,GLC,5594,735,L,1.54
1HGY,C3,GLC,5595,735,L,1.52
1HGY,C4,GLC,5596,735,L,1.53
1HGY,C5,GLC,5597,735,L,1.55
1HGY,O5,GLC,5603,735,L,1.44
1QJW,C1,GLC,5502,724,C,4.55
1QJW,C2,GLC,5503,724,C,1.54
1QJW,C3,GLC,5504,724,C,1.54
1QJW,C4,GLC,5505,724,C,1.53
1QJW,C5,GLC,5506,724,C,1.54
1QJW,O5,GLC,5511,724,C,1.44
1QK0,C1,XYP,5494,726,C,5.40
1QK0,C2,XYP,5495,726,C,1.54
1QK0,C3,XYP,5496,726,C,1.53
1QK0,C4,XYP,5497,726,C,1.54
1QK0,C5,XYP,5498,726,C,1.53
1QK0,O5,XYP,5502,726,C,1.44
1QK2,C1,SGC,5507,726,C,4.25
1QK2,C2,SGC,5508,726,C,1.53
1QK2,C3,SGC,5510,726,C,1.54
1QK2,C4,SGC,5512,726,C,1.54
1QK2,C5,SGC,5513,726,C,1.54
1QK2,O5,SGC,5514,726,C,1.44
4AU0,C1,BGC,5520,726,C,5.50
4AU0,C2,BGC,5515,726,C,1.53
4AU0,C3,BGC,5516,726,C,1.51
4AU0,C4,BGC,5517,726,C,1.55
4AU0,C5,BGC,5518,726,C,1.54
4AU0,O5,BGC,5524,726,C,1.46
4AX6,C1,BGC,5499,726,C,5.30
4AX6,C2,BGC,5494,726,C,1.54
4AX6,C3,BGC,5495,726,C,1.54
4AX6,C4,BGC,5496,726,C,1.54
4AX6,C5,BGC,5497,726,C,1.55
4AX6,O5,BGC,5503,726,C,1.48
4AX7,C1,BGC,11026,1446,E,4.65
4AX7,C2,BGC,11021,1446,E,1.55
4AX7,C3,BGC,11022,1446,E,1.54
4AX7,C4,BGC,11023,1446,E,1.50
4AX7,C5,BGC,11024,1446,E,1.53
4AX7,O5,BGC,11030,1446,E,1.46
6K54,C1,GLC,9997,1284,D,4.85
6K54,C2,GLC,9998,1284,D,1.53
6K54,C3,GLC,9999,1284,D,1.51
6K54,C4,GLC,10000,1284,D,1.52
6K54,C5,GLC,10001,1284,D,1.56
6K54,O5,GLC,10007,1284,D,1.43
6K55,C1,BGC,9991,1284,D,5.00
6K55,C2,BGC,9986,1284,D,1.52
6K55,C3,BGC,9987,1284,D,1.52
6K55,C4,BGC,9988,1284,D,1.52
6K55,C5,BGC,9989,1284,D,1.54
6K55,O5,BGC,9995,1284,D,1.44
5FIH,C1,GLC,3495,438,B,1.55
5FIH,C2,GLC,3496,438,B,1.57
5FIH,C3,GLC,3497,438,B,1.54
5FIH,C4,GLC,3498,438,B,1.54
5FIH,C5,GLC,3499,438,B,1.54
5FIH,O5,GLC,3504,438,B,1.46
2W62,C1,BGC,3504,436,B,4.00
2W62,C2,BGC,3499,436,B,1.55
2W62,C3,BGC,3500,436,B,1.54
2W62,C4,BGC,3501,436,B,1.53
2W62,C5,BGC,3502,436,B,1.54
2W62,O5,BGC,3509,436,B,1.48
2W63,C1,BGC,3467,432,B,4.05
2W63,C2,BGC,3462,432,B,1.54
2W63,C3,BGC,3463,432,B,1.54
2W63,C4,BGC,3464,432,B,1.54
2W63,C5,BGC,3465,432,B,1.55
2W63,O5,BGC,3472,432,B,1.48
5O9O,C1,9PB,3446,428,B,7.00
5O9O,C2,9PB,3447,428,B,1.53
5O9O,C3,9PB,3416,428,B,1.53
5O9O,C4,9PB,3413,428,B,1.50
5O9O,C5,9PB,3414,428,B,1.52
5O9O,O5,9PB,3449,428,B,1.45
5O9P,C1,9P8,3543,435,B,7.75
5O9P,C2,9P8,3553,435,B,1.53
5O9P,C3,9P8,3471,435,B,1.51
5O9P,C4,9P8,3464,435,B,1.24
5O9P,C5,9P8,3466,435,B,1.55
5O9P,O5,9P8,3546,435,B,1.07
5O9Q,C1,9PH,3531,435,C,8.00
5O9Q,C2,9PH,3536,435,C,1.53
5O9Q,C3,9PH,3494,435,C,1.53
5O9Q,C4,9PH,3491,435,C,1.54
5O9Q,C5,9PH,3492,435,C,1.53
5O9Q,O5,9PH,3532,435,C,1.44
5O9R,C1,9PK,3480,430,C,7.30
5O9R,C2,9PK,3481,430,C,1.53
5O9R,C3,9PK,3455,430,C,1.53
5O9R,C4,9PK,3452,430,C,1.53
5O9R,C5,9PK,3453,430,C,1.52
5O9R,O5,9PK,3483,430,C,1.44
5O9Y,C1,9PN,3452,429,B,7.25
5O9Y,C2,9PN,3453,429,B,1.52
5O9Y,C3,9PN,3426,429,B,1.53
5O9Y,C4,9PN,3423,429,B,1.53
5O9Y,C5,9PN,3424,429,B,1.54
5O9Y,O5,9PN,3455,429,B,1.44
5OA2,C1,NaN,NaN,NaN,NaN,NaN
5OA2,C2,NaN,NaN,NaN,NaN,NaN
5OA2,C3,NaN,NaN,NaN,NaN,NaN
5OA2,C4,NaN,NaN,NaN,NaN,NaN
5OA2,C5,NaN,NaN,NaN,NaN,NaN
5OA2,O5,NaN,NaN,NaN,NaN,NaN
5OA6,C1,9PT,3456,430,B,4.00
5OA6,C2,9PT,3457,430,B,1.54
5OA6,C3,9PT,3437,430,B,1.54
5OA6,C4,9PT,3434,430,B,1.53
5OA6,C5,9PT,3435,430,B,1.53
5OA6,O5,9PT,3459,430,B,1.42
4PI7,C1,NaN,NaN,NaN,NaN,NaN
4PI7,C2,NaN,NaN,NaN,NaN,NaN
4PI7,C3,NaN,NaN,NaN,NaN,NaN
4PI7,C4,NaN,NaN,NaN,NaN,NaN
4PI7,C5,NaN,NaN,NaN,NaN,NaN
4PI7,O5,NaN,NaN,NaN,NaN,NaN
4PI8,C1,NaN,NaN,NaN,NaN,NaN
4PI8,C2,NaN,NaN,NaN,NaN,NaN
4PI8,C3,NaN,NaN,NaN,NaN,NaN
4PI8,C4,NaN,NaN,NaN,NaN,NaN
4PI8,C5,NaN,NaN,NaN,NaN,NaN
4PI8,O5,NaN,NaN,NaN,NaN,NaN
7POD,C1,NaN,NaN,NaN,NaN,NaN
7POD,C2,NaN,NaN,NaN,NaN,NaN
7POD,C3,NaN,NaN,NaN,NaN,NaN
7POD,C4,NaN,NaN,NaN,NaN,NaN
7POD,C5,NaN,NaN,NaN,NaN,NaN
7POD,O5,NaN,NaN,NaN,NaN,NaN
2CN3,C1,GLC,11375,1458,D,4.30
2CN3,C2,GLC,11376,1458,D,1.54
2CN3,C3,GLC,11377,1458,D,1.53
2CN3,C4,GLC,11378,1458,D,1.54
2CN3,C5,GLC,11379,1458,D,1.54
2CN3,O5,GLC,11385,1458,D,1.42
6P2M,C1,BGC,5322,696,B,5.05
6P2M,C2,BGC,5317,696,B,1.53
6P2M,C3,BGC,5318,696,B,1.50
6P2M,C4,BGC,5319,696,B,1.51
6P2M,C5,BGC,5320,696,B,1.54
6P2M,O5,BGC,5326,696,B,1.51
5FKS,C1,BGC,5546,731,B,4.05
5FKS,C2,BGC,5541,731,B,1.56
5FKS,C3,BGC,5542,731,B,1.53
5FKS,C4,BGC,5543,731,B,1.57
5FKS,C5,BGC,5544,731,B,1.55
5FKS,O5,BGC,5551,731,B,1.46
6P2L,C1,GLC,10165,685,B,3.95
6P2L,C2,GLC,10166,685,B,1.55
6P2L,C3,GLC,10167,685,B,1.49
6P2L,C4,GLC,10168,685,B,1.52
6P2L,C5,GLC,10169,685,B,1.55
6P2L,O5,GLC,10175,685,B,1.49
6MGK,C1,BGC,22676,2988,E,3.20
6MGK,C2,BGC,22671,2988,E,1.53
6MGK,C3,BGC,22672,2988,E,1.49
6MGK,C4,BGC,22673,2988,E,1.51
6MGK,C5,BGC,22674,2988,E,1.54
6MGK,O5,BGC,22681,2988,E,1.50
6MGL,C1,BGC,5735,747,B,4.35
6MGL,C2,BGC,5730,747,B,1.53
6MGL,C3,BGC,5731,747,B,1.51
6MGL,C4,BGC,5732,747,B,1.51
6MGL,C5,BGC,5733,747,B,1.53
6MGL,O5,BGC,5740,747,B,1.48
6P2O,C1,BGC,11000,1454,C,4.05
6P2O,C2,BGC,10995,1454,C,1.53
6P2O,C3,BGC,10996,1454,C,1.49
6P2O,C4,BGC,10997,1454,C,1.51
6P2O,C5,BGC,10998,1454,C,1.54
6P2O,O5,BGC,11005,1454,C,1.51
7KN8,C1,BGC,10869,1415,C,4.70
7KN8,C2,BGC,10864,1415,C,1.52
7KN8,C3,BGC,10865,1415,C,1.50
7KN8,C4,BGC,10866,1415,C,1.51
7KN8,C5,BGC,10867,1415,C,1.54
7KN8,O5,BGC,10873,1415,C,1.50
2EBS,C1,XYS,11763,1541,C,3.30
2EBS,C2,XYS,11764,1541,C,1.51
2EBS,C3,XYS,11765,1541,C,1.53
2EBS,C4,XYS,11766,1541,C,1.53
2EBS,C5,XYS,11767,1541,C,1.53
2EBS,O5,XYS,11771,1541,C,1.36
4XHC,C1,RAM,8246,1026,C,4.15
4XHC,C2,RAM,8247,1026,C,1.52
4XHC,C3,RAM,8248,1026,C,1.52
4XHC,C4,RAM,8249,1026,C,1.52
4XHC,C5,RAM,8250,1026,C,1.52
4XHC,O5,RAM,8256,1026,C,1.43
3W5N,C1,RAM,7966,1030,C,3.90
3W5N,C2,RAM,7967,1030,C,1.54
3W5N,C3,RAM,7968,1030,C,1.55
3W5N,C4,RAM,7969,1030,C,1.54
3W5N,C5,RAM,7970,1030,C,1.51
3W5N,O5,RAM,7976,1030,C,1.43
6GSZ,C1,BGC,7506,911,XA1,3.85
6GSZ,C2,BGC,7501,911,XA1,1.52
6GSZ,C3,BGC,7502,911,XA1,1.51
6GSZ,C4,BGC,7503,911,XA1,1.52
6GSZ,C5,BGC,7504,911,XA1,1.46
6GSZ,O5,BGC,7511,911,XA1,1.43
3VNZ,C1,BDP,3608,468,B,3.00
3VNZ,C2,BDP,3609,468,B,1.54
3VNZ,C3,BDP,3610,468,B,1.54
3VNZ,C4,BDP,3611,468,B,1.53
3VNZ,C5,BDP,3612,468,B,1.54
3VNZ,O5,BDP,3617,468,B,1.40
3VO0,C1,GUZ,3580,466,B,1.45
3VO0,C2,GUZ,3581,466,B,1.53
3VO0,C3,GUZ,3583,466,B,1.52
3VO0,C4,GUZ,3585,466,B,1.53
3VO0,C5,GUZ,3587,466,B,1.54
3VO0,O5,GUZ,3591,466,B,1.40
7DFS,C1,BDP,3402,457,B,3.10
7DFS,C2,BDP,3403,457,B,1.56
7DFS,C3,BDP,3404,457,B,1.52
7DFS,C4,BDP,3405,457,B,1.54
7DFS,C5,BDP,3406,457,B,1.55
7DFS,O5,BDP,3411,457,B,1.40
5E97,C1,BDP,3652,459,C,3.30
5E97,C2,BDP,3653,459,C,1.51
5E97,C3,BDP,3654,459,C,1.55
5E97,C4,BDP,3655,459,C,1.52
5E97,C5,BDP,3656,459,C,1.52
5E97,O5,BDP,3661,459,C,1.43
5E98,C1,BDP,7351,459,C,3.25
5E98,C2,BDP,7352,459,C,1.52
5E98,C3,BDP,7353,459,C,1.54
5E98,C4,BDP,7354,459,C,1.55
5E98,C5,BDP,7355,459,C,1.55
5E98,O5,BDP,7360,459,C,1.43
5E9B,C1,BDP,7357,459,C,3.15
5E9B,C2,BDP,7358,459,C,1.53
5E9B,C3,BDP,7359,459,C,1.53
5E9B,C4,BDP,7360,459,C,1.54
5E9B,C5,BDP,7361,459,C,1.53
5E9B,O5,BDP,7366,459,C,1.41
5E9C,C1,IDR,3680,459,C,2.90
5E9C,C2,IDR,3681,459,C,1.56
5E9C,C3,IDR,3682,459,C,1.56
5E9C,C4,IDR,3683,459,C,1.53
5E9C,C5,IDR,3684,459,C,1.54
5E9C,O5,IDR,3689,459,C,1.43
8E07,C1,NaN,NaN,NaN,NaN,NaN
8E07,C2,NaN,NaN,NaN,NaN,NaN
8E07,C3,NaN,NaN,NaN,NaN,NaN
8E07,C4,NaN,NaN,NaN,NaN,NaN
8E07,C5,NaN,NaN,NaN,NaN,NaN
8E07,O5,NaN,NaN,NaN,NaN,NaN
8E08,C1,NaN,NaN,NaN,NaN,NaN
8E08,C2,NaN,NaN,NaN,NaN,NaN
8E08,C3,NaN,NaN,NaN,NaN,NaN
8E08,C4,NaN,NaN,NaN,NaN,NaN
8E08,C5,NaN,NaN,NaN,NaN,NaN
8E08,O5,NaN,NaN,NaN,NaN,NaN
4V20,C1,BGC,3649,441,B,6.50
4V20,C2,BGC,3644,441,B,1.51
4V20,C3,BGC,3645,441,B,1.52
4V20,C4,BGC,3646,441,B,1.53
4V20,C5,BGC,3647,441,B,1.51
4V20,O5,BGC,3653,441,B,1.42
1OVW,C1,SGC,12104,1592,E,3.35
1OVW,C2,SGC,12105,1592,E,1.51
1OVW,C3,SGC,12107,1592,E,1.53
1OVW,C4,SGC,12109,1592,E,1.57
1OVW,C5,SGC,12110,1592,E,1.51
1OVW,O5,SGC,12111,1592,E,1.42
2OVW,C1,BGC,12093,1592,E,2.85
2OVW,C2,BGC,12088,1592,E,1.53
2OVW,C3,BGC,12089,1592,E,1.56
2OVW,C4,BGC,12090,1592,E,1.55
2OVW,C5,BGC,12091,1592,E,1.56
2OVW,O5,BGC,12098,1592,E,1.46
4ZZT,C1,SGC,3466,436,D,5.80
4ZZT,C2,SGC,3468,436,D,1.52
4ZZT,C3,SGC,3470,436,D,1.52
4ZZT,C4,SGC,3472,436,D,1.53
4ZZT,C5,SGC,3473,436,D,1.54
4ZZT,O5,SGC,3474,436,D,1.45
4ZZU,C1,SGC,3514,440,D,2.90
4ZZU,C2,SGC,3518,440,D,1.52
4ZZU,C3,SGC,3522,440,D,1.50
4ZZU,C4,SGC,3526,440,D,1.50
4ZZU,C5,SGC,3528,440,D,1.52
4ZZU,O5,SGC,3530,440,D,1.45
4ZZW,C1,BGC,3526,436,C,6.95
4ZZW,C2,BGC,3521,436,C,1.53
4ZZW,C3,BGC,3522,436,C,1.53
4ZZW,C4,BGC,3523,436,C,1.53
4ZZW,C5,BGC,3524,436,C,1.53
4ZZW,O5,BGC,3530,436,C,1.43
2XSP,C1,XYS,3373,442,D,7.00
2XSP,C2,XYS,3374,442,D,1.53
2XSP,C3,XYS,3375,442,D,1.54
2XSP,C4,XYS,3376,442,D,1.53
2XSP,C5,XYS,3377,442,D,1.53
2XSP,O5,XYS,3382,442,D,1.39
1OJJ,C1,GLC,6245,799,D,4.35
1OJJ,C2,GLC,6246,799,D,1.53
1OJJ,C3,GLC,6247,799,D,1.53
1OJJ,C4,GLC,6248,799,D,1.54
1OJJ,C5,GLC,6249,799,D,1.52
1OJJ,O5,GLC,6255,799,D,1.42
1OJK,C1,GLC,6223,798,C,4.25
1OJK,C2,GLC,6224,798,C,1.53
1OJK,C3,GLC,6225,798,C,1.54
1OJK,C4,GLC,6226,798,C,1.54
1OJK,C5,GLC,6227,798,C,1.53
1OJK,O5,GLC,6233,798,C,1.43
4HAP,C1,BGC,6613,862,C,5.65
4HAP,C2,BGC,6608,862,C,1.49
4HAP,C3,BGC,6609,862,C,1.54
4HAP,C4,BGC,6610,862,C,1.53
4HAP,C5,BGC,6611,862,C,1.55
4HAP,O5,BGC,6617,862,C,1.39
4HAQ,C1,BGC,6557,862,C,5.85
4HAQ,C2,BGC,6552,862,C,1.55
4HAQ,C3,BGC,6553,862,C,1.53
4HAQ,C4,BGC,6554,862,C,1.55
4HAQ,C5,BGC,6555,862,C,1.52
4HAQ,O5,BGC,6562,862,C,1.41
4IPM,C1,BGC,6314,431,B,6.00
4IPM,C2,BGC,6309,431,B,1.54
4IPM,C3,BGC,6310,431,B,1.55
4IPM,C4,BGC,6311,431,B,1.54
4IPM,C5,BGC,6312,431,B,1.59
4IPM,O5,BGC,6318,431,B,1.45
2RFY,C1,BGC,13349,1720,E,5.45
2RFY,C2,BGC,13344,1720,E,1.54
2RFY,C3,BGC,13345,1720,E,1.53
2RFY,C4,BGC,13346,1720,E,1.53
2RFY,C5,BGC,13347,1720,E,1.54
2RFY,O5,BGC,13353,1720,E,1.44
2RFZ,C1,BGC,13360,1720,E,3.80
2RFZ,C2,BGC,13355,1720,E,1.55
2RFZ,C3,BGC,13356,1720,E,1.53
2RFZ,C4,BGC,13357,1720,E,1.54
2RFZ,C5,BGC,13358,1720,E,1.54
2RFZ,O5,BGC,13364,1720,E,1.45
2RG0,C1,BGC,13349,1720,E,6.05
2RG0,C2,BGC,13344,1720,E,1.53
2RG0,C3,BGC,13345,1720,E,1.54
2RG0,C4,BGC,13346,1720,E,1.54
2RG0,C5,BGC,13347,1720,E,1.53
2RG0,O5,BGC,13353,1720,E,1.44
1Z3T,C1,BGC,3215,431,B,7.10
1Z3T,C2,BGC,3210,431,B,1.57
1Z3T,C3,BGC,3211,431,B,1.52
1Z3T,C4,BGC,3212,431,B,1.50
1Z3T,C5,BGC,3213,431,B,1.53
1Z3T,O5,BGC,3219,431,B,1.45
1Z3V,C1,GAL,3210,431,B,7.10
1Z3V,C2,GAL,3211,431,B,1.51
1Z3V,C3,GAL,3212,431,B,1.52
1Z3V,C4,GAL,3213,431,B,1.53
1Z3V,C5,GAL,3214,431,B,1.54
1Z3V,O5,GAL,3219,431,B,1.57
1Z3W,C1,IDC,3212,432,C,5.60
1Z3W,C2,IDC,3213,432,C,1.53
1Z3W,C3,IDC,3214,432,C,1.52
1Z3W,C4,IDC,3215,432,C,1.54
1Z3W,C5,IDC,3216,432,C,1.53
1Z3W,O5,IDC,3221,432,C,1.42
3PFX,C1,BGC,6491,438,D,5.60
3PFX,C2,BGC,6480,438,D,1
3PFX,C3,BGC,6482,438,D,1.50
3PFX,C4,BGC,6485,438,D,1.53
3PFX,C5,BGC,6487,438,D,1.52
3PFX,O5,BGC,6499,438,D,1.43
3PFZ,C1,BGC,6399,437,C,5.55
3PFZ,C2,BGC,6394,437,C,1.52
3PFZ,C3,BGC,6395,437,C,1.52
3PFZ,C4,BGC,6396,437,C,1.53
3PFZ,C5,BGC,6397,437,C,1.54
3PFZ,O5,BGC,6404,437,C,1.41
3PL3,C1,BGC,6431,438,D,5.65
3PL3,C2,BGC,6421,438,D,1.54
3PL3,C3,BGC,6423,438,D,1.52
3PL3,C4,BGC,6425,438,D,1.51
3PL3,C5,BGC,6427,438,D,1.52
3PL3,O5,BGC,6441,438,D,1.44
4XEB,C1,BGC,3349,431,C,5.50
4XEB,C2,BGC,3342,431,C,1.54
4XEB,C3,BGC,3343,431,C,1.54
4XEB,C4,BGC,3344,431,C,1.55
4XEB,C5,BGC,3346,431,C,1.52
4XEB,O5,BGC,3354,431,C,1.42
5W11,C1,BGC,6732,880,F,6.10
5W11,C2,BGC,6727,880,F,1.53
5W11,C3,BGC,6728,880,F,1.49
5W11,C4,BGC,6729,880,F,1.52
5W11,C5,BGC,6730,880,F,1.53
5W11,O5,BGC,6736,880,F,1.53
5O59,C1,GS1,6612,869,L,5.55
5O59,C2,GS1,6614,869,L,1.53
5O59,C3,GS1,6616,869,L,1.53
5O59,C4,GS1,6618,869,L,1.54
5O59,C5,GS1,6620,869,L,1.56
5O59,O5,GS1,6621,869,L,1.44
1CEL,C1,BGC,6459,869,D,5.75
1CEL,C2,BGC,6454,869,D,1.54
1CEL,C3,BGC,6455,869,D,1.54
1CEL,C4,BGC,6456,869,D,1.55
1CEL,C5,BGC,6457,869,D,1.56
1CEL,O5,BGC,6463,869,D,1.42
1Q2E,C1,GLC,6347,852,C,5.75
1Q2E,C2,GLC,6348,852,C,1.55
1Q2E,C3,GLC,6349,852,C,1.54
1Q2E,C4,GLC,6350,852,C,1.53
1Q2E,C5,GLC,6351,852,C,1.53
1Q2E,O5,GLC,6356,852,C,1.44
3CEL,C1,BGC,3241,434,B,6.55
3CEL,C2,BGC,3236,434,B,1.53
3CEL,C3,BGC,3237,434,B,1.52
3CEL,C4,BGC,3238,434,B,1.53
3CEL,C5,BGC,3239,434,B,1.53
3CEL,O5,BGC,3245,434,B,1.43
4C4C,C1,BGC,3356,434,B,3.40
4C4C,C2,BGC,3351,434,B,1.55
4C4C,C3,BGC,3352,434,B,1.53
4C4C,C4,BGC,3353,434,B,1.53
4C4C,C5,BGC,3354,434,B,1.53
4C4C,O5,BGC,3360,434,B,1.43
4C4D,C1,G2F,3401,435,C,1.45
4C4D,C2,G2F,3402,435,C,1.52
4C4D,C3,G2F,3403,435,C,1.52
4C4D,C4,G2F,3404,435,C,1.53
4C4D,C5,G2F,3405,435,C,1.53
4C4D,O5,G2F,3409,435,C,1.44
4D5I,C1,NaN,NaN,NaN,NaN,NaN
4D5I,C2,NaN,NaN,NaN,NaN,NaN
4D5I,C3,NaN,NaN,NaN,NaN,NaN
4D5I,C4,NaN,NaN,NaN,NaN,NaN
4D5I,C5,NaN,NaN,NaN,NaN,NaN
4D5I,O5,NaN,NaN,NaN,NaN,NaN
4D5J,C1,NaN,NaN,NaN,NaN,NaN
4D5J,C2,NaN,NaN,NaN,NaN,NaN
4D5J,C3,NaN,NaN,NaN,NaN,NaN
4D5J,C4,NaN,NaN,NaN,NaN,NaN
4D5J,C5,NaN,NaN,NaN,NaN,NaN
4D5J,O5,NaN,NaN,NaN,NaN,NaN
4D5O,C1,GAL,3364,435,C,7.05
4D5O,C2,GAL,3365,435,C,1.54
4D5O,C3,GAL,3366,435,C,1.54
4D5O,C4,GAL,3367,435,C,1.54
4D5O,C5,GAL,3368,435,C,1.53
4D5O,O5,GAL,3373,435,C,1.44
4D5P,C1,NaN,NaN,NaN,NaN,NaN
4D5P,C2,NaN,NaN,NaN,NaN,NaN
4D5P,C3,NaN,NaN,NaN,NaN,NaN
4D5P,C4,NaN,NaN,NaN,NaN,NaN
4D5P,C5,NaN,NaN,NaN,NaN,NaN
4D5P,O5,NaN,NaN,NaN,NaN,NaN
4D5Q,C1,XYP,3323,435,C,3.60
4D5Q,C2,XYP,3324,435,C,1.53
4D5Q,C3,XYP,3325,435,C,1.53
4D5Q,C4,XYP,3326,435,C,1.54
4D5Q,C5,XYP,3327,435,C,1.53
4D5Q,O5,XYP,3331,435,C,1.43
4D5V,C1,XLS,3413,435,C,2.95
4D5V,C2,XLS,3414,435,C,1.51
4D5V,C3,XLS,3415,435,C,1.53
4D5V,C4,XLS,3416,435,C,1.55
4D5V,C5,XLS,3417,435,C,1.53
4D5V,O5,XLS,3422,435,C,4.08
4P1J,C1,BGC,3214,434,B,7.00
4P1J,C2,BGC,3209,434,B,1.52
4P1J,C3,BGC,3210,434,B,1.49
4P1J,C4,BGC,3211,434,B,1.50
4P1J,C5,BGC,3212,434,B,1.54
4P1J,O5,BGC,3218,434,B,1.41
4UWT,C1,BGC,3506,435,C,5.60
4UWT,C2,BGC,3501,435,C,1.53
4UWT,C3,BGC,3502,435,C,1.53
4UWT,C4,BGC,3503,435,C,1.53
4UWT,C5,BGC,3504,435,C,1.53
4UWT,O5,BGC,3510,435,C,1.42
4V0Z,C1,BGC,3446,435,C,5.50
4V0Z,C2,BGC,3441,435,C,1.54
4V0Z,C3,BGC,3442,435,C,1.54
4V0Z,C4,BGC,3443,435,C,1.53
4V0Z,C5,BGC,3444,435,C,1.54
4V0Z,O5,BGC,3450,435,C,1.42
5CEL,C1,BGC,3252,434,B,5.70
5CEL,C2,BGC,3247,434,B,1.53
5CEL,C3,BGC,3248,434,B,1.53
